article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,c8199d68-940f-4058-928e-83bb6c5374a8,Covid_Languagev1.1,492f4aa4,0,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,"{""answer_text_list"": [""Metaphorical Language"", ""Metaphorical Language"", ""Metaphorical Language"", ""Metaphorical Language""]}",4,1080,1099,deluge of criticism
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,c8199d68-940f-4058-928e-83bb6c5374a8,Covid_Languagev1.1,492f4aa4,0,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,"{""answer_text_list"": [""Metaphorical Language"", ""Metaphorical Language"", ""Metaphorical Language"", ""Metaphorical Language""]}",4,2944,2957,Bachelor-like
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,4d65797f-6fa7-4217-9f59-b6b65a384889,Covid_Languagev1.1,63529c39,0,63529c39-b740-4922-a242-5329dd99c618,"{""answer_text_list"": [""Somewhat strong""]}",0,0,0,
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,144,158,brutal clashes
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,429,439,lashed out
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,514,523,pointless
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,1080,1099,deluge of criticism
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,1480,1492,media frenzy
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7c650675-7ea5-4b5a-94db-c321a3297910,Covid_Languagev1.1,8a1d3be8,0,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""answer_text_list"": [""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration"", ""Exaggeration""]}",6,2345,2389,the spectacle of him fighting with the press
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,04252087-d75c-445f-83bc-ef7b16e687e0,Covid_Languagev1.1,974a3ced,0,974a3ced-959f-439f-ab88-abe65741870c,"{""answer_text_list"": [""Considerable misrepresentation""]}",0,0,0,
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,7e5a69c0-9948-4a7e-b4e5-0a6359f85b5d,Covid_Languagev1.1,a2139417,0,a2139417-0ef9-439c-8242-c280b487ad94,"{""answer_text_list"": [""5: Middling difficulty""]}",0,0,0,
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,025db5fa-2fe7-4809-b19b-7e4b2b51cd36,Covid_Languagev1.1,cb9cf2a5,0,cb9cf2a5-ec90-409f-a042-80f88a59de17,"{""answer_text_list"": [""Emotional tone (including expletives)"", ""Emotional tone (including expletives)"", ""Emotional tone (including expletives)""]}",3,514,523,pointless
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,025db5fa-2fe7-4809-b19b-7e4b2b51cd36,Covid_Languagev1.1,cb9cf2a5,0,cb9cf2a5-ec90-409f-a042-80f88a59de17,"{""answer_text_list"": [""Emotional tone (including expletives)"", ""Emotional tone (including expletives)"", ""Emotional tone (including expletives)""]}",3,535,560,confrontational attitudes
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,025db5fa-2fe7-4809-b19b-7e4b2b51cd36,Covid_Languagev1.1,cb9cf2a5,0,cb9cf2a5-ec90-409f-a042-80f88a59de17,"{""answer_text_list"": [""Emotional tone (including expletives)"", ""Emotional tone (including expletives)"", ""Emotional tone (including expletives)""]}",3,632,648,Lamestream Media
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,bc902f92-fed4-4279-9375-6555ca287f2b,Covid_Languagev1.1,ce7dd8c8,0,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""answer_text_list"": [""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way""]}",4,144,158,brutal clashes
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,bc902f92-fed4-4279-9375-6555ca287f2b,Covid_Languagev1.1,ce7dd8c8,0,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""answer_text_list"": [""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way""]}",4,514,523,pointless
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,bc902f92-fed4-4279-9375-6555ca287f2b,Covid_Languagev1.1,ce7dd8c8,0,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""answer_text_list"": [""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way""]}",4,535,560,confrontational attitudes
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,bc902f92-fed4-4279-9375-6555ca287f2b,Covid_Languagev1.1,ce7dd8c8,0,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""answer_text_list"": [""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way"", ""Colorful but not misleading in any way""]}",4,2577,2585,sporadic
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,de0c56f4-e391-4f64-9b39-8958b40cd350,Covid_Languagev1.1,e4c41648,0,e4c41648-088c-4de1-ae3f-b9455321b7a1,"{""answer_text_list"": [""Outrage, indignation"", ""Outrage, indignation""]}",2,535,560,confrontational attitudes
CovidArticles/c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a/trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,100066,trump-ends-daily-coronavirus-briefings-after-media-clashes-.txt,c9b3ec473be1bda93dbd3e5284dc32d694ccaf6053e40ad1bc5039181a427a3a,3635,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,c12b07b6-cbdf-4344-acf3-b5b06a390d04,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2278-DataHunt.csv.gz,True,94ebab2f-081f-4917-b394-6370bc8d6afe,de0c56f4-e391-4f64-9b39-8958b40cd350,Covid_Languagev1.1,e4c41648,0,e4c41648-088c-4de1-ae3f-b9455321b7a1,"{""answer_text_list"": [""Outrage, indignation"", ""Outrage, indignation""]}",2,632,648,Lamestream Media
